Country,State,State lgd code,Year,Gender,Age group,Type of area,Labour Force Participation Rate (LFPR)_avg,Labour Force Participation Rate (LFPR)_max,Labour Force Participation Rate (LFPR)_min,Labour Force Participation Rate (LFPR)_sum,Labour Force Participation Rate (LFPR)_count,Labour Force Participation Rate (LFPR)_stddev,Labour Force Participation Rate (LFPR)_LandAreaWeight,Labour Force Participation Rate (LFPR)_TotalPopulationWeight,Labour Force Participation Rate (LFPR)_NumberOfHouseholdsWeight,Labour Force Participation Rate (LFPR)_TotalPopulationMaleWeight,Labour Force Participation Rate (LFPR)_TotalPopulationFemaleWeight
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",female,15-59,urban,19.1,19.1,19.1,19.1,1,,,19.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,rural,31.8,31.8,31.8,31.8,1,,,31.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,rural + urban,27.9,27.9,27.9,27.9,1,,,27.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,urban,17.4,17.4,17.4,17.4,1,,,17.4,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",female,All Ages,rural,23.3,23.3,23.3,23.3,1,,,23.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",female,All Ages,rural + urban,20.8,20.8,20.8,20.8,1,,,20.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",female,All Ages,urban,13.6,13.6,13.6,13.6,1,,,13.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,15-29,rural,65.8,65.8,65.8,65.8,1,,,65.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,15-29,rural + urban,62.8,62.8,62.8,62.8,1,,,62.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,15-29,urban,54.3,54.3,54.3,54.3,1,,,54.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,15-59,rural,83.7,83.7,83.7,83.7,1,,,83.7,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,15-59,rural + urban,82.1,82.1,82.1,82.1,1,,,82.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,15-59,urban,77.8,77.8,77.8,77.8,1,,,77.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,rural,80.8,80.8,80.8,80.8,1,,,80.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,rural + urban,78.8,78.8,78.8,78.8,1,,,78.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,urban,73.4,73.4,73.4,73.4,1,,,73.4,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,All Ages,rural,57.7,57.7,57.7,57.7,1,,,57.7,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,All Ages,rural + urban,57.2,57.2,57.2,57.2,1,,,57.2,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",male,All Ages,urban,55.9,55.9,55.9,55.9,1,,,55.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,15-29,rural,43.3,43.3,43.3,43.3,1,,43.3,43.3,43.3,43.3,43.3
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,15-29,rural + urban,40.6,40.6,40.6,40.6,1,,40.6,40.6,40.6,40.6,40.6
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,15-29,urban,33.5,33.5,33.5,33.5,1,,33.5,33.5,33.5,33.5,33.5
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,15-59,rural,59.6,59.6,59.6,59.6,1,,59.6,59.6,59.6,59.6,59.6
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,15-59,rural + urban,56.9,56.9,56.9,56.9,1,,56.9,56.9,56.9,56.9,56.9
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,15-59,urban,49.5,49.5,49.5,49.5,1,,49.5,49.5,49.5,49.5,49.5
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,rural,57.2,57.2,57.2,57.2,1,,57.2,57.2,57.2,57.2,57.2
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,rural + urban,54.2,54.2,54.2,54.2,1,,54.2,54.2,54.2,54.2,54.2
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,urban,46.1,46.1,46.1,46.1,1,,46.1,46.1,46.1,46.1,46.1
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,All Ages,rural,41.3,41.3,41.3,41.3,1,,41.3,41.3,41.3,41.3,41.3
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,All Ages,rural + urban,39.8,39.8,39.8,39.8,1,,39.8,39.8,39.8,39.8,39.8
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2018",person,All Ages,urban,35.5,35.5,35.5,35.5,1,,35.5,35.5,35.5,35.5,35.5
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,15-29,rural,27.0,27.0,27.0,27.0,1,,,27.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,15-29,rural + urban,23.7,23.7,23.7,23.7,1,,,23.7,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,15-29,urban,14.2,14.2,14.2,14.2,1,,,14.2,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,15-59,rural,47.0,47.0,47.0,47.0,1,,,47.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,15-59,rural + urban,41.1,41.1,41.1,41.1,1,,,41.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,15-59,urban,25.6,25.6,25.6,25.6,1,,,25.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,rural,43.2,43.2,43.2,43.2,1,,,43.2,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,rural + urban,37.7,37.7,37.7,37.7,1,,,37.7,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,urban,23.3,23.3,23.3,23.3,1,,,23.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,All Ages,rural,31.5,31.5,31.5,31.5,1,,,31.5,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,All Ages,rural + urban,28.0,28.0,28.0,28.0,1,,,28.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",female,All Ages,urban,18.2,18.2,18.2,18.2,1,,,18.2,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,15-29,rural,70.3,70.3,70.3,70.3,1,,,70.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,15-29,rural + urban,68.0,68.0,68.0,68.0,1,,,68.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,15-29,urban,62.1,62.1,62.1,62.1,1,,,62.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,15-59,rural,85.0,85.0,85.0,85.0,1,,,85.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,15-59,rural + urban,84.0,84.0,84.0,84.0,1,,,84.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,15-59,urban,81.3,81.3,81.3,81.3,1,,,81.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,rural,81.7,81.7,81.7,81.7,1,,,81.7,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,rural + urban,80.0,80.0,80.0,80.0,1,,,80.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,urban,75.7,75.7,75.7,75.7,1,,,75.7,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,All Ages,rural,59.9,59.9,59.9,59.9,1,,,59.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,All Ages,rural + urban,59.1,59.1,59.1,59.1,1,,,59.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",male,All Ages,urban,57.1,57.1,57.1,57.1,1,,,57.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,15-29,rural,49.8,49.8,49.8,49.8,1,,49.8,49.8,49.8,49.8,49.8
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,15-29,rural + urban,47.2,47.2,47.2,47.2,1,,47.2,47.2,47.2,47.2,47.2
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,15-29,urban,40.3,40.3,40.3,40.3,1,,40.3,40.3,40.3,40.3,40.3
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,15-59,rural,66.7,66.7,66.7,66.7,1,,66.7,66.7,66.7,66.7,66.7
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,15-59,rural + urban,63.3,63.3,63.3,63.3,1,,63.3,63.3,63.3,63.3,63.3
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,15-59,urban,54.7,54.7,54.7,54.7,1,,54.7,54.7,54.7,54.7,54.7
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,15 years and above,rural,62.9,62.9,62.9,62.9,1,,62.9,62.9,62.9,62.9,62.9
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,15 years and above,rural + urban,59.4,59.4,59.4,59.4,1,,59.4,59.4,59.4,59.4,59.4
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,15 years and above,urban,50.3,50.3,50.3,50.3,1,,50.3,50.3,50.3,50.3,50.3
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,All Ages,rural,46.1,46.1,46.1,46.1,1,,46.1,46.1,46.1,46.1,46.1
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,All Ages,rural + urban,44.1,44.1,44.1,44.1,1,,44.1,44.1,44.1,44.1,44.1
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2019",person,All Ages,urban,38.6,38.6,38.6,38.6,1,,38.6,38.6,38.6,38.6,38.6
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,15-29,rural,31.8,31.8,31.8,31.8,1,,,31.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,15-29,rural + urban,27.0,27.0,27.0,27.0,1,,,27.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,15-29,urban,15.1,15.1,15.1,15.1,1,,,15.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,15-59,rural,51.6,51.6,51.6,51.6,1,,,51.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,15-59,rural + urban,44.1,44.1,44.1,44.1,1,,,44.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,15-59,urban,25.3,25.3,25.3,25.3,1,,,25.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,15 years and above,rural,47.2,47.2,47.2,47.2,1,,,47.2,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,15 years and above,rural + urban,40.5,40.5,40.5,40.5,1,,,40.5,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,15 years and above,urban,23.4,23.4,23.4,23.4,1,,,23.4,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,All Ages,rural,34.8,34.8,34.8,34.8,1,,,34.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,All Ages,rural + urban,30.3,30.3,30.3,30.3,1,,,30.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",female,All Ages,urban,18.1,18.1,18.1,18.1,1,,,18.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,15-29,rural,71.2,71.2,71.2,71.2,1,,,71.2,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,15-29,rural + urban,68.9,68.9,68.9,68.9,1,,,68.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,15-29,urban,62.6,62.6,62.6,62.6,1,,,62.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,15-59,rural,85.7,85.7,85.7,85.7,1,,,85.7,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,15-59,rural + urban,84.6,84.6,84.6,84.6,1,,,84.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,15-59,urban,81.7,81.7,81.7,81.7,1,,,81.7,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,15 years and above,rural,82.8,82.8,82.8,82.8,1,,,82.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,15 years and above,rural + urban,81.4,81.4,81.4,81.4,1,,,81.4,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,15 years and above,urban,77.6,77.6,77.6,77.6,1,,,77.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,All Ages,rural,61.1,61.1,61.1,61.1,1,,,61.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,All Ages,rural + urban,60.6,60.6,60.6,60.6,1,,,60.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",male,All Ages,urban,59.3,59.3,59.3,59.3,1,,,59.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,15-29,rural,53.6,53.6,53.6,53.6,1,,53.6,53.6,53.6,53.6,53.6
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,15-29,rural + urban,49.8,49.8,49.8,49.8,1,,49.8,49.8,49.8,49.8,49.8
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,15-29,urban,39.9,39.9,39.9,39.9,1,,39.9,39.9,39.9,39.9,39.9
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,15-59,rural,69.4,69.4,69.4,69.4,1,,69.4,69.4,69.4,69.4,69.4
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,15-59,rural + urban,65.1,65.1,65.1,65.1,1,,65.1,65.1,65.1,65.1,65.1
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,15-59,urban,54.0,54.0,54.0,54.0,1,,54.0,54.0,54.0,54.0,54.0
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,15 years and above,rural,65.5,65.5,65.5,65.5,1,,65.5,65.5,65.5,65.5,65.5
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,15 years and above,rural + urban,61.4,61.4,61.4,61.4,1,,61.4,61.4,61.4,61.4,61.4
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,15 years and above,urban,50.8,50.8,50.8,50.8,1,,50.8,50.8,50.8,50.8,50.8
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,All Ages,rural,48.3,48.3,48.3,48.3,1,,48.3,48.3,48.3,48.3,48.3
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,All Ages,rural + urban,45.8,45.8,45.8,45.8,1,,45.8,45.8,45.8,45.8,45.8
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2020",person,All Ages,urban,39.1,39.1,39.1,39.1,1,,39.1,39.1,39.1,39.1,39.1
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,15-29,rural,26.7,26.7,26.7,26.7,1,,,26.7,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,15-29,rural + urban,24.0,24.0,24.0,24.0,1,,,24.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,15-29,urban,14.8,14.8,14.8,14.8,1,,,14.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,15-59,rural,50.4,50.4,50.4,50.4,1,,,50.4,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,15-59,rural + urban,44.1,44.1,44.1,44.1,1,,,44.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,15-59,urban,24.9,24.9,24.9,24.9,1,,,24.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,15 years and above,rural,46.9,46.9,46.9,46.9,1,,,46.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,15 years and above,rural + urban,41.0,41.0,41.0,41.0,1,,,41.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,15 years and above,urban,23.2,23.2,23.2,23.2,1,,,23.2,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,All Ages,rural,34.1,34.1,34.1,34.1,1,,,34.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,All Ages,rural + urban,30.2,30.2,30.2,30.2,1,,,30.2,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",female,All Ages,urban,18.0,18.0,18.0,18.0,1,,,18.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,15-29,rural,73.1,73.1,73.1,73.1,1,,,73.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,15-29,rural + urban,68.6,68.6,68.6,68.6,1,,,68.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,15-29,urban,55.5,55.5,55.5,55.5,1,,,55.5,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,15-59,rural,87.3,87.3,87.3,87.3,1,,,87.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,15-59,rural + urban,85.2,85.2,85.2,85.2,1,,,85.2,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,15-59,urban,78.8,78.8,78.8,78.8,1,,,78.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,15 years and above,rural,84.8,84.8,84.8,84.8,1,,,84.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,15 years and above,rural + urban,81.9,81.9,81.9,81.9,1,,,81.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,15 years and above,urban,73.5,73.5,73.5,73.5,1,,,73.5,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,All Ages,rural,62.3,62.3,62.3,62.3,1,,,62.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,All Ages,rural + urban,61.0,61.0,61.0,61.0,1,,,61.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",male,All Ages,urban,57.1,57.1,57.1,57.1,1,,,57.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,15-29,rural,50.8,50.8,50.8,50.8,1,,50.8,50.8,50.8,50.8,50.8
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,15-29,rural + urban,47.6,47.6,47.6,47.6,1,,47.6,47.6,47.6,47.6,47.6
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,15-29,urban,37.5,37.5,37.5,37.5,1,,37.5,37.5,37.5,37.5,37.5
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,15-59,rural,69.4,69.4,69.4,69.4,1,,69.4,69.4,69.4,69.4,69.4
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,15-59,rural + urban,65.3,65.3,65.3,65.3,1,,65.3,65.3,65.3,65.3,65.3
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,15-59,urban,53.1,53.1,53.1,53.1,1,,53.1,53.1,53.1,53.1,53.1
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,rural,66.3,66.3,66.3,66.3,1,,66.3,66.3,66.3,66.3,66.3
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,rural + urban,62.0,62.0,62.0,62.0,1,,62.0,62.0,62.0,62.0,62.0
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,urban,49.4,49.4,49.4,49.4,1,,49.4,49.4,49.4,49.4,49.4
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,All Ages,rural,48.5,48.5,48.5,48.5,1,,48.5,48.5,48.5,48.5,48.5
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,All Ages,rural + urban,46.0,46.0,46.0,46.0,1,,46.0,46.0,46.0,46.0,46.0
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2021",person,All Ages,urban,38.4,38.4,38.4,38.4,1,,38.4,38.4,38.4,38.4,38.4
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,15-29,rural,34.4,34.4,34.4,34.4,1,,,34.4,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,15-29,rural + urban,29.2,29.2,29.2,29.2,1,,,29.2,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,15-29,urban,14.0,14.0,14.0,14.0,1,,,14.0,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,15-59,rural,55.9,55.9,55.9,55.9,1,,,55.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,15-59,rural + urban,47.5,47.5,47.5,47.5,1,,,47.5,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,15-59,urban,23.5,23.5,23.5,23.5,1,,,23.5,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,rural,52.3,52.3,52.3,52.3,1,,,52.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,rural + urban,44.3,44.3,44.3,44.3,1,,,44.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,urban,21.8,21.8,21.8,21.8,1,,,21.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,All Ages,rural,38.9,38.9,38.9,38.9,1,,,38.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,All Ages,rural + urban,33.4,33.4,33.4,33.4,1,,,33.4,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",female,All Ages,urban,17.1,17.1,17.1,17.1,1,,,17.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,15-29,rural,76.6,76.6,76.6,76.6,1,,,76.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,15-29,rural + urban,72.9,72.9,72.9,72.9,1,,,72.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,15-29,urban,62.1,62.1,62.1,62.1,1,,,62.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,15-59,rural,88.6,88.6,88.6,88.6,1,,,88.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,15-59,rural + urban,86.8,86.8,86.8,86.8,1,,,86.8,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,15-59,urban,81.7,81.7,81.7,81.7,1,,,81.7,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,15 years and above,rural,85.6,85.6,85.6,85.6,1,,,85.6,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,15 years and above,rural + urban,83.4,83.4,83.4,83.4,1,,,83.4,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,15 years and above,urban,77.1,77.1,77.1,77.1,1,,,77.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,All Ages,rural,63.3,63.3,63.3,63.3,1,,,63.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,All Ages,rural + urban,62.3,62.3,62.3,62.3,1,,,62.3,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",male,All Ages,urban,59.4,59.4,59.4,59.4,1,,,59.4,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,15-29,rural,56.6,56.6,56.6,56.6,1,,56.6,56.6,56.6,56.6,56.6
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,15-29,rural + urban,52.1,52.1,52.1,52.1,1,,52.1,52.1,52.1,52.1,52.1
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,15-29,urban,39.1,39.1,39.1,39.1,1,,39.1,39.1,39.1,39.1,39.1
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,15-59,rural,72.9,72.9,72.9,72.9,1,,72.9,72.9,72.9,72.9,72.9
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,15-59,rural + urban,67.8,67.8,67.8,67.8,1,,67.8,67.8,67.8,67.8,67.8
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,15-59,urban,53.2,53.2,53.2,53.2,1,,53.2,53.2,53.2,53.2,53.2
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,15 years and above,rural,69.5,69.5,69.5,69.5,1,,69.5,69.5,69.5,69.5,69.5
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,15 years and above,rural + urban,64.5,64.5,64.5,64.5,1,,64.5,64.5,64.5,64.5,64.5
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,15 years and above,urban,50.0,50.0,50.0,50.0,1,,50.0,50.0,50.0,50.0,50.0
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,All Ages,rural,51.5,51.5,51.5,51.5,1,,51.5,51.5,51.5,51.5,51.5
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,All Ages,rural + urban,48.4,48.4,48.4,48.4,1,,48.4,48.4,48.4,48.4,48.4
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2022",person,All Ages,urban,38.9,38.9,38.9,38.9,1,,38.9,38.9,38.9,38.9,38.9
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2023",female,15-29,rural,43.9,43.9,43.9,43.9,1,,,43.9,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2023",female,15-29,rural + urban,38.1,38.1,38.1,38.1,1,,,38.1,,,
India,Madhya Pradesh,23,"Agriculture Year (Jul - Jun), 2023",female,15-29,urban,21.7,21.7,21.7,21.7,1,,,21.7,,,
